completionCode,trialNum,itemNum,condition,Value,sentence,rating
CO438997,68,120,ungram,iyi sayılır,Arkadaşım uzun bir kahvaltı yapmayı ve dışarı çıkmak istedi.,4
CO438997,70,235,gram,oldukça iyi,Nejla çizim ve boyama öğrenmek için yeni bir kursa kaydoldu.,6
CO438997,71,102,ungram,kötü sayılır,Ahmet'in uskumruyu pişirmesi%2C Mehmet'in de ıstakozu duydum.,3
CO438997,73,105,ungram,oldukça kötü,Mehmet Ayça'ya dün akşam dedi ki birbirini işe alacak.,1
CO438997,74,219,gram,oldukça iyi,Toplantı boyunca müdürlerde ve öğretmenlerde gergin bir hava vardı.,6
CO438997,76,115,ungram,oldukça kötü,Kütüphaneciden öğrenciye çalışma salonunda sabahladığını duyuldu.,1
CO438997,77,106,ungram,iyi,Fazla içmiş senin gibi göründüğünün farkında değilsin anlaşılan.,5
CO438997,79,112,ungram,kötü,Veliler için öğretmeni suçlamak kolay olduğunu düşünüyorlar.,2
CO438997,80,240,gram,oldukça iyi,Pelin bu dönemi hiç ödev ve sınav kaçırmadan tamamladı.,6
CO438997,82,110,ungram,kötü,Mühendisler herkese birbirlerinin işten attıklarını anlattılar.,2
CO438997,83,215,gram,oldukça iyi,Deniz papatyalardan ve lalerden renkli bir buket yaptırmış.,6
CO438997,85,204,gram,oldukça iyi,Yeni düzenlemeler vatandaşları ve bakanları pek mutlu etmedi.,6
CO438997,86,236,gram,oldukça iyi,Ali'nin partide giydiği pantolon ve ceket henüz temizlenmemiş.,6
CO438997,88,113,ungram,kötü,Kameramanın görüntüleri sosyal medyaya yüklemiş mi diye duydum.,2
CO438997,89,227,gram,oldukça iyi,Ayşe dikiş kutusunda iğne ve iplik kalmadığını daha yeni fark etti.,6
CO438997,91,111,ungram,iyi sayılır,Zabıtalar işportacının ceza aldıklarına duydu.,4
CO438997,92,207,gram,oldukça iyi,Alışveriş merkezinde gördüğü pahalı ayakkabıya ve çantaya bayılmış.,6
CO438997,94,231,gram,oldukça iyi,Zehra yeni evi için annesiyle çaydanlık ve tava seti almaya gitti.,6
CO438997,95,233,gram,oldukça iyi,Stilist mankenlerin çoğuna sırt ve bacak dekoltesini yakıştırıyor.,6
CO112510,1,238,gram,oldukça iyi,Leyla yıkama ve kurutma makinasının önündeki sırayı görünce geri döndü.,6
CO112510,2,119,ungram,oldukça kötü,Geminin limana yanaşmak için yavaşlamalıyım.,1
CO112510,4,208,gram,oldukça iyi,Metin severek kullandığı kırmızı ve kalın atkıyı geçenlerde kaybetmiş.,6
CO112510,5,124,ungram,oldukça kötü,Sekreter kimsenin aradığını çoktan biliyordu.,1
CO112510,7,103,ungram,oldukça kötü,Yarışmada ödül aldı kadar mutlu bir kızdı.,1
CO112510,8,201,gram,oldukça iyi,Doğum günü partisine arkadaşlarını ve akrabalarını çağırdılar.,6
CO112510,10,120,ungram,kötü sayılır,Arkadaşım uzun bir kahvaltı yapmayı ve dışarı çıkmak istedi.,3
CO112510,11,228,gram,iyi,Lisedeki matematik ve kimya dersleri herkesin korkulu rüyasıydı.,5
CO112510,13,207,gram,oldukça iyi,Alışveriş merkezinde gördüğü pahalı ayakkabıya ve çantaya bayılmış.,6
CO112510,14,109,ungram,oldukça kötü,Çiçek veren adamın öldüğü kadına tanıyordum.,1
CO112510,16,203,gram,oldukça iyi,Piknik alanına yüksek ve zorlu tepeleri aşarak varmamız gerekti.,6
CO112510,17,104,ungram,kötü,Metin yeni çıkan romanı ve gazete okudu.,2
CO112510,19,122,ungram,kötü,Geçen ay egzersiz yapıp sonra pes ettiğimdir.,2
CO112510,20,107,ungram,iyi sayılır,Bu işyeri yıllarca büyük emekler verip çalıştığımdır.,4
CO112510,22,232,gram,iyi,Doktorlar ağız ve burun ile alınan mikropların tehlikeli olduğunu belirtiyor.,5
CO112510,23,204,gram,oldukça iyi,Yeni düzenlemeler vatandaşları ve bakanları pek mutlu etmedi.,6
CO112510,25,240,gram,kötü sayılır,Pelin bu dönemi hiç ödev ve sınav kaçırmadan tamamladı.,3
CO112510,26,121,ungram,oldukça kötü,Yeni işe başlaması beri her sabah heyecanla uyanıyor.,1
CO112510,28,239,gram,iyi,Murat yemekhanedeki ıspanak ve pırasa yemeklerinden nefret ediyor.,5
CO112510,29,215,gram,oldukça iyi,Deniz papatyalardan ve lalerden renkli bir buket yaptırmış.,6
CO112510,31,218,gram,iyi,Yolcular kaptandan ve mürettebattan bir istekte bulunmaya çekiniyor.,5
CO112510,32,115,ungram,kötü,Kütüphaneciden öğrenciye çalışma salonunda sabahladığını duyuldu.,2
CO112510,34,123,ungram,oldukça kötü,Kimse doktor geldiğinde zaten şaşırdı.,1
CO112510,35,237,gram,iyi,Bilge alışveriş sitesinden değişim için ödeme fişi ve makbuzu isteyecek.,5
CO112510,37,202,gram,iyi,Hediye çekiyle çocuklara ve yaşlılara yeni birer ayakkabı alındı.,5
CO112510,38,112,ungram,kötü,Veliler için öğretmeni suçlamak kolay olduğunu düşünüyorlar.,2
CO112510,40,220,gram,oldukça iyi,Umut son olaylardan sonra saygılı ve ileri görüşlü velilerden bu tepkiyi beklemiyordu.,6
CO112510,41,229,gram,iyi,Zeynep balo günü saç ve makyaj için yeni açılan kuaföre gitmiş.,5
CO112510,43,116,ungram,kötü,Yavaş Hasan'ın konuşması rahatsız etmiş herkesi.,2
CO112510,44,205,gram,iyi,Düğün günü koşturmaca arasında yaşlı ve yatalak dedesi ile de vedalaştı.,5
CO112510,46,214,gram,iyi sayılır,Cem tavuklara ve horozlara yeni satılan pahalı yemden almış.,4
CO112510,47,113,ungram,kötü,Kameramanın görüntüleri sosyal medyaya yüklemiş mi diye duydum.,2
CO112510,49,233,gram,iyi sayılır,Stilist mankenlerin çoğuna sırt ve bacak dekoltesini yakıştırıyor.,4
CO112510,50,213,gram,iyi,Selin televizyona ve tablete internet bağlamakta sorun yaşıyor.,5
CO112510,52,210,gram,iyi,Kemal gazetecilerle ve yazarlarla yaptığı toplantıda önemli bilgiler paylaşmış.,5
CO112510,53,234,gram,iyi,Derya geçen ay peşinat ve depozito ödemeden yeni bir ev kiralamış.,5
CO112510,55,206,gram,oldukça iyi,Çalışma masasındaki kitapları ve defterleri her zaman düzenli bırakır.,6
CO112510,56,117,ungram,kötü,Mimarın tecrübeli olması herkesin işini daha kolaydı.,2
CO112510,58,222,gram,oldukça iyi,Kantindeki çay ve kahve fiyatlarına felaket bir zam yapılmış.,6
CO112510,59,224,gram,iyi,Yeni binadaki camlı ve ferah ofis her zaman çok temiz.,5
CO112510,61,230,gram,oldukça iyi,Melek uzun ve molasız otobüs yolcukluklarını pek tercih etmediğini söyledi.,6
CO112510,62,108,ungram,kötü,Binalar yapılmaya yeni başlayan çalışanlar tarafından başlandı.,2
CO112510,64,221,gram,iyi,Tamir çantasındaki araç ve gereçler doğru düzgün çalışmıyor.,5
CO112510,65,105,ungram,oldukça kötü,Mehmet Ayça'ya dün akşam dedi ki birbirini işe alacak.,1
CO112510,67,114,ungram,kötü,Ziyaretçiye göre kendisine tanınan sürenin belirlendiği biliyordu.,2
CO112510,68,236,gram,iyi sayılır,Ali'nin partide giydiği pantolon ve ceket henüz temizlenmemiş.,4
CO112510,70,216,gram,oldukça iyi,Osman doktordan ve hemşireden bir haber alabilmek için saatlerce bekledi.,6
CO112510,71,217,gram,kötü,Tamirci oldukça ağır fırını ve buzdolabını işyerine taşımak zorunda kaldı.,2
CO112510,73,209,gram,oldukça iyi,Sevda beslenme çantasındaki elmayı ve armutu çürüyene kadar bekletmiş.,6
CO112510,74,211,gram,oldukça iyi,Belma mağazadaki parlak ve taşlı süslemeleri biraz demode buldu.,6
CO112510,76,227,gram,oldukça iyi,Ayşe dikiş kutusunda iğne ve iplik kalmadığını daha yeni fark etti.,6
CO112510,77,212,gram,oldukça iyi,Mesut çiftlikteki koyunları ve inekleri her gün tek tek sayıyor.,6
CO112510,79,101,ungram,kötü sayılır,Bugünkü yarışı kazanmak dostum Hasan çok istiyor.,3
CO112510,80,118,ungram,kötü sayılır,Kahve zammı sonrası öğrenciler çaya yönelmek şaşırtıcı oldu.,3
CO112510,82,219,gram,oldukça iyi,Toplantı boyunca müdürlerde ve öğretmenlerde gergin bir hava vardı.,6
CO112510,83,226,gram,iyi sayılır,Yeni eve kışlık ve kalın yorgan almak için biraz daha bekleyeceklermiş.,4
CO112510,85,111,ungram,oldukça iyi,Zabıtalar işportacının ceza aldıklarına duydu.,6
CO112510,86,223,gram,iyi,Kahvaltı sofrasına sıcak ve taze ekmek olmadan oturulmaz.,5
CO112510,88,106,ungram,iyi sayılır,Fazla içmiş senin gibi göründüğünün farkında değilsin anlaşılan.,4
CO112510,89,235,gram,oldukça iyi,Nejla çizim ve boyama öğrenmek için yeni bir kursa kaydoldu.,6
CO112510,91,102,ungram,kötü,Ahmet'in uskumruyu pişirmesi%2C Mehmet'in de ıstakozu duydum.,2
CO112510,92,231,gram,oldukça iyi,Zehra yeni evi için annesiyle çaydanlık ve tava seti almaya gitti.,6
CO112510,94,110,ungram,kötü,Mühendisler herkese birbirlerinin işten attıklarını anlattılar.,2
CO112510,95,225,gram,iyi,Kamp alanına soğuk ve gazlı içecek götürmemize gerek yokmuş.,5
CO221848,1,110,ungram,kötü,Mühendisler herkese birbirlerinin işten attıklarını anlattılar.,2
CO221848,2,227,gram,oldukça iyi,Ayşe dikiş kutusunda iğne ve iplik kalmadığını daha yeni fark etti.,6
CO221848,4,224,gram,oldukça iyi,Yeni binadaki camlı ve ferah ofis her zaman çok temiz.,6
CO221848,5,214,gram,oldukça iyi,Cem tavuklara ve horozlara yeni satılan pahalı yemden almış.,6
CO221848,7,203,gram,oldukça iyi,Piknik alanına yüksek ve zorlu tepeleri aşarak varmamız gerekti.,6
CO221848,8,220,gram,oldukça iyi,Umut son olaylardan sonra saygılı ve ileri görüşlü velilerden bu tepkiyi beklemiyordu.,6
CO221848,10,209,gram,oldukça iyi,Sevda beslenme çantasındaki elmayı ve armutu çürüyene kadar bekletmiş.,6
CO221848,11,238,gram,iyi,Leyla yıkama ve kurutma makinasının önündeki sırayı görünce geri döndü.,5
CO221848,13,102,ungram,kötü,Ahmet'in uskumruyu pişirmesi%2C Mehmet'in de ıstakozu duydum.,2
CO221848,14,233,gram,oldukça iyi,Stilist mankenlerin çoğuna sırt ve bacak dekoltesini yakıştırıyor.,6
CO221848,16,218,gram,oldukça iyi,Yolcular kaptandan ve mürettebattan bir istekte bulunmaya çekiniyor.,6
CO221848,17,206,gram,oldukça iyi,Çalışma masasındaki kitapları ve defterleri her zaman düzenli bırakır.,6
CO221848,19,230,gram,oldukça iyi,Melek uzun ve molasız otobüs yolcukluklarını pek tercih etmediğini söyledi.,6
CO221848,20,235,gram,oldukça iyi,Nejla çizim ve boyama öğrenmek için yeni bir kursa kaydoldu.,6
CO221848,22,106,ungram,oldukça kötü,Fazla içmiş senin gibi göründüğünün farkında değilsin anlaşılan.,1
CO221848,23,216,gram,oldukça iyi,Osman doktordan ve hemşireden bir haber alabilmek için saatlerce bekledi.,6
CO221848,25,207,gram,oldukça iyi,Alışveriş merkezinde gördüğü pahalı ayakkabıya ve çantaya bayılmış.,6
CO221848,26,103,ungram,oldukça kötü,Yarışmada ödül aldı kadar mutlu bir kızdı.,1
CO221848,28,101,ungram,kötü,Bugünkü yarışı kazanmak dostum Hasan çok istiyor.,2
CO221848,29,115,ungram,oldukça kötü,Kütüphaneciden öğrenciye çalışma salonunda sabahladığını duyuldu.,1
CO221848,31,121,ungram,oldukça kötü,Yeni işe başlaması beri her sabah heyecanla uyanıyor.,1
CO221848,32,240,gram,iyi sayılır,Pelin bu dönemi hiç ödev ve sınav kaçırmadan tamamladı.,4
CO221848,34,232,gram,oldukça iyi,Doktorlar ağız ve burun ile alınan mikropların tehlikeli olduğunu belirtiyor.,6
CO221848,35,234,gram,oldukça iyi,Derya geçen ay peşinat ve depozito ödemeden yeni bir ev kiralamış.,6
CO221848,37,215,gram,oldukça iyi,Deniz papatyalardan ve lalerden renkli bir buket yaptırmış.,6
CO221848,38,236,gram,oldukça iyi,Ali'nin partide giydiği pantolon ve ceket henüz temizlenmemiş.,6
CO221848,40,208,gram,oldukça iyi,Metin severek kullandığı kırmızı ve kalın atkıyı geçenlerde kaybetmiş.,6
CO221848,41,122,ungram,iyi sayılır,Geçen ay egzersiz yapıp sonra pes ettiğimdir.,4
CO221848,43,223,gram,oldukça iyi,Kahvaltı sofrasına sıcak ve taze ekmek olmadan oturulmaz.,6
CO221848,44,104,ungram,kötü,Metin yeni çıkan romanı ve gazete okudu.,2
CO221848,46,226,gram,oldukça iyi,Yeni eve kışlık ve kalın yorgan almak için biraz daha bekleyeceklermiş.,6
CO221848,47,202,gram,oldukça iyi,Hediye çekiyle çocuklara ve yaşlılara yeni birer ayakkabı alındı.,6
CO221848,49,217,gram,oldukça iyi,Tamirci oldukça ağır fırını ve buzdolabını işyerine taşımak zorunda kaldı.,6
CO221848,50,204,gram,oldukça iyi,Yeni düzenlemeler vatandaşları ve bakanları pek mutlu etmedi.,6
CO221848,52,210,gram,oldukça iyi,Kemal gazetecilerle ve yazarlarla yaptığı toplantıda önemli bilgiler paylaşmış.,6
CO221848,53,116,ungram,iyi,Yavaş Hasan'ın konuşması rahatsız etmiş herkesi.,5
CO221848,55,120,ungram,kötü sayılır,Arkadaşım uzun bir kahvaltı yapmayı ve dışarı çıkmak istedi.,3
CO221848,56,119,ungram,kötü,Geminin limana yanaşmak için yavaşlamalıyım.,2
CO221848,58,237,gram,oldukça iyi,Bilge alışveriş sitesinden değişim için ödeme fişi ve makbuzu isteyecek.,6
CO221848,59,229,gram,oldukça iyi,Zeynep balo günü saç ve makyaj için yeni açılan kuaföre gitmiş.,6
CO221848,61,221,gram,oldukça iyi,Tamir çantasındaki araç ve gereçler doğru düzgün çalışmıyor.,6
CO221848,62,213,gram,oldukça iyi,Selin televizyona ve tablete internet bağlamakta sorun yaşıyor.,6
CO221848,64,111,ungram,kötü sayılır,Zabıtalar işportacının ceza aldıklarına duydu.,3
CO221848,65,123,ungram,oldukça kötü,Kimse doktor geldiğinde zaten şaşırdı.,1
CO221848,67,105,ungram,iyi sayılır,Mehmet Ayça'ya dün akşam dedi ki birbirini işe alacak.,4
CO221848,68,112,ungram,oldukça iyi,Veliler için öğretmeni suçlamak kolay olduğunu düşünüyorlar.,6
CO221848,70,222,gram,oldukça iyi,Kantindeki çay ve kahve fiyatlarına felaket bir zam yapılmış.,6
CO221848,71,211,gram,oldukça iyi,Belma mağazadaki parlak ve taşlı süslemeleri biraz demode buldu.,6
CO221848,73,124,ungram,oldukça kötü,Sekreter kimsenin aradığını çoktan biliyordu.,1
CO221848,74,117,ungram,oldukça kötü,Mimarın tecrübeli olması herkesin işini daha kolaydı.,1
CO221848,76,205,gram,oldukça iyi,Düğün günü koşturmaca arasında yaşlı ve yatalak dedesi ile de vedalaştı.,6
CO221848,77,231,gram,oldukça iyi,Zehra yeni evi için annesiyle çaydanlık ve tava seti almaya gitti.,6
CO221848,79,107,ungram,kötü,Bu işyeri yıllarca büyük emekler verip çalıştığımdır.,2
CO221848,80,201,gram,oldukça iyi,Doğum günü partisine arkadaşlarını ve akrabalarını çağırdılar.,6
CO221848,82,108,ungram,iyi,Binalar yapılmaya yeni başlayan çalışanlar tarafından başlandı.,5
CO221848,83,114,ungram,kötü,Ziyaretçiye göre kendisine tanınan sürenin belirlendiği biliyordu.,2
CO221848,85,113,ungram,oldukça kötü,Kameramanın görüntüleri sosyal medyaya yüklemiş mi diye duydum.,1
CO221848,86,228,gram,oldukça iyi,Lisedeki matematik ve kimya dersleri herkesin korkulu rüyasıydı.,6
CO221848,88,109,ungram,oldukça kötü,Çiçek veren adamın öldüğü kadına tanıyordum.,1
CO221848,89,118,ungram,oldukça kötü,Kahve zammı sonrası öğrenciler çaya yönelmek şaşırtıcı oldu.,1
CO221848,91,212,gram,oldukça iyi,Mesut çiftlikteki koyunları ve inekleri her gün tek tek sayıyor.,6
CO221848,92,219,gram,oldukça iyi,Toplantı boyunca müdürlerde ve öğretmenlerde gergin bir hava vardı.,6
CO221848,94,225,gram,oldukça iyi,Kamp alanına soğuk ve gazlı içecek götürmemize gerek yokmuş.,6
CO221848,95,239,gram,oldukça iyi,Murat yemekhanedeki ıspanak ve pırasa yemeklerinden nefret ediyor.,6
CO960722,1,112,ungram,kötü,Veliler için öğretmeni suçlamak kolay olduğunu düşünüyorlar.,2
CO960722,3,220,gram,iyi,Umut son olaylardan sonra saygılı ve ileri görüşlü velilerden bu tepkiyi beklemiyordu.,5
CO960722,4,239,gram,iyi,Murat yemekhanedeki ıspanak ve pırasa yemeklerinden nefret ediyor.,5
CO960722,6,124,ungram,kötü,Sekreter kimsenin aradığını çoktan biliyordu.,2
CO960722,7,218,gram,oldukça iyi,Yolcular kaptandan ve mürettebattan bir istekte bulunmaya çekiniyor.,6
CO960722,9,201,gram,oldukça iyi,Doğum günü partisine arkadaşlarını ve akrabalarını çağırdılar.,6
CO960722,10,114,ungram,kötü,Ziyaretçiye göre kendisine tanınan sürenin belirlendiği biliyordu.,2
CO960722,12,217,gram,iyi,Tamirci oldukça ağır fırını ve buzdolabını işyerine taşımak zorunda kaldı.,5
CO960722,13,224,gram,iyi sayılır,Yeni binadaki camlı ve ferah ofis her zaman çok temiz.,4
CO960722,15,104,ungram,kötü sayılır,Metin yeni çıkan romanı ve gazete okudu.,3
CO960722,16,211,gram,oldukça iyi,Belma mağazadaki parlak ve taşlı süslemeleri biraz demode buldu.,6
CO960722,18,232,gram,iyi sayılır,Doktorlar ağız ve burun ile alınan mikropların tehlikeli olduğunu belirtiyor.,4
CO960722,19,214,gram,iyi,Cem tavuklara ve horozlara yeni satılan pahalı yemden almış.,5
CO960722,21,235,gram,iyi,Nejla çizim ve boyama öğrenmek için yeni bir kursa kaydoldu.,5
CO960722,22,120,ungram,kötü,Arkadaşım uzun bir kahvaltı yapmayı ve dışarı çıkmak istedi.,2
CO960722,24,219,gram,oldukça iyi,Toplantı boyunca müdürlerde ve öğretmenlerde gergin bir hava vardı.,6
CO960722,25,122,ungram,kötü,Geçen ay egzersiz yapıp sonra pes ettiğimdir.,2
CO960722,27,238,gram,oldukça iyi,Leyla yıkama ve kurutma makinasının önündeki sırayı görünce geri döndü.,6
CO960722,28,223,gram,iyi sayılır,Kahvaltı sofrasına sıcak ve taze ekmek olmadan oturulmaz.,4
CO960722,30,209,gram,iyi,Sevda beslenme çantasındaki elmayı ve armutu çürüyene kadar bekletmiş.,5
CO960722,31,203,gram,oldukça iyi,Piknik alanına yüksek ve zorlu tepeleri aşarak varmamız gerekti.,6
CO960722,33,102,ungram,oldukça kötü,Ahmet'in uskumruyu pişirmesi%2C Mehmet'in de ıstakozu duydum.,1
CO960722,34,204,gram,iyi,Yeni düzenlemeler vatandaşları ve bakanları pek mutlu etmedi.,5
CO960722,36,222,gram,oldukça iyi,Kantindeki çay ve kahve fiyatlarına felaket bir zam yapılmış.,6
CO960722,37,226,gram,iyi,Yeni eve kışlık ve kalın yorgan almak için biraz daha bekleyeceklermiş.,5
CO960722,39,228,gram,iyi,Lisedeki matematik ve kimya dersleri herkesin korkulu rüyasıydı.,5
CO960722,40,103,ungram,kötü sayılır,Yarışmada ödül aldı kadar mutlu bir kızdı.,3
CO960722,42,202,gram,iyi,Hediye çekiyle çocuklara ve yaşlılara yeni birer ayakkabı alındı.,5
CO960722,43,110,ungram,kötü,Mühendisler herkese birbirlerinin işten attıklarını anlattılar.,2
CO960722,45,106,ungram,kötü,Fazla içmiş senin gibi göründüğünün farkında değilsin anlaşılan.,2
CO960722,46,101,ungram,kötü,Bugünkü yarışı kazanmak dostum Hasan çok istiyor.,2
CO960722,48,233,gram,iyi,Stilist mankenlerin çoğuna sırt ve bacak dekoltesini yakıştırıyor.,5
CO960722,49,215,gram,iyi,Deniz papatyalardan ve lalerden renkli bir buket yaptırmış.,5
CO960722,51,111,ungram,kötü,Zabıtalar işportacının ceza aldıklarına duydu.,2
CO960722,52,213,gram,iyi sayılır,Selin televizyona ve tablete internet bağlamakta sorun yaşıyor.,4
CO960722,54,205,gram,iyi sayılır,Düğün günü koşturmaca arasında yaşlı ve yatalak dedesi ile de vedalaştı.,4
CO960722,55,108,ungram,iyi sayılır,Binalar yapılmaya yeni başlayan çalışanlar tarafından başlandı.,4
